sporulation;oiv;densite_sporulation;experiment;ligne;image_name;surface_necrosee;colonne;sheet;necrose;taille_necrose
1.0;3.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P39;;2.0;4dpi;0.0;
1.0;5.0;3.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P39;;3.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P39;;3.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P39;;3.0;4dpi;0.0;
1.0;7.0;7.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P39;;4.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P39;;4.0;4dpi;0.0;
1.0;7.0;7.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P39;;4.0;4dpi;0.0;
1.0;7.0;9.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P40;9.0;1.0;4dpi;1.0;7.0
1.0;7.0;9.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P40;5.0;1.0;4dpi;1.0;7.0
1.0;7.0;9.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P40;5.0;1.0;4dpi;1.0;7.0
0.0;9.0;;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P40;9.0;2.0;4dpi;1.0;9.0
0.0;9.0;;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P40;9.0;2.0;4dpi;1.0;9.0
0.0;9.0;;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P40;9.0;2.0;4dpi;1.0;9.0
1.0;7.0;9.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P40;;3.0;4dpi;0.0;
1.0;7.0;7.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P40;;3.0;4dpi;0.0;
1.0;7.0;7.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P40;;3.0;4dpi;0.0;
1.0;7.0;7.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P41;;1.0;4dpi;0.0;
1.0;5.0;7.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P41;;1.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P41;;1.0;4dpi;0.0;
1.0;5.0;3.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P41;;2.0;4dpi;0.0;
1.0;3.0;1.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P41;;2.0;4dpi;0.0;
1.0;5.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P41;;2.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P41;;3.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P41;;3.0;4dpi;0.0;
1.0;5.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P41;;3.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P41;;4.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P41;;4.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P41;;4.0;4dpi;0.0;
1.0;3.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P42;;1.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P42;;1.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P42;;1.0;4dpi;0.0;
1.0;7.0;9.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P42;7.0;2.0;4dpi;1.0;7.0
1.0;7.0;9.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P42;7.0;2.0;4dpi;1.0;7.0
1.0;7.0;9.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P42;7.0;2.0;4dpi;1.0;7.0
0.0;9.0;;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P42;7.0;3.0;4dpi;1.0;9.0
0.0;9.0;;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P42;7.0;3.0;4dpi;1.0;9.0
0.0;9.0;;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P42;7.0;3.0;4dpi;1.0;9.0
1.0;5.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P61;;1.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P61;;1.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P61;;1.0;4dpi;0.0;
1.0;7.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P61;;2.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P61;;2.0;4dpi;0.0;
1.0;5.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P61;;2.0;4dpi;0.0;
1.0;3.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P61;;3.0;4dpi;0.0;
1.0;3.0;5.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P61;;3.0;4dpi;0.0;
1.0;7.0;7.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P61;;3.0;4dpi;0.0;
0.0;9.0;;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P61;7.0;4.0;4dpi;1.0;7.0
1.0;5.0;5.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P61;;4.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P61;;4.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P62;;1.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P62;;1.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P62;;1.0;4dpi;0.0;
1.0;7.0;9.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P62;;2.0;4dpi;0.0;
1.0;7.0;7.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P62;;2.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P62;;2.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P62;;3.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P62;;3.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P62;;3.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P62;;4.0;4dpi;0.0;
1.0;7.0;9.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P62;;4.0;4dpi;0.0;
1.0;7.0;7.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P62;;4.0;4dpi;0.0;
1.0;7.0;7.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P63;;1.0;4dpi;0.0;
1.0;5.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P63;;1.0;4dpi;0.0;
1.0;3.0;5.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P63;;1.0;4dpi;0.0;
1.0;5.0;3.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P63;;2.0;4dpi;0.0;
1.0;5.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P63;;2.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P63;;2.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P63;;3.0;4dpi;0.0;
1.0;7.0;9.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P63;;3.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P63;;3.0;4dpi;0.0;
1.0;3.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P63;;4.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P63;;4.0;4dpi;0.0;
1.0;7.0;7.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P63;;4.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P64;;1.0;4dpi;0.0;
1.0;5.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P64;;1.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P64;;1.0;4dpi;0.0;
1.0;1.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P64;;2.0;4dpi;0.0;
1.0;3.0;1.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P64;;2.0;4dpi;0.0;
1.0;3.0;1.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P64;;2.0;4dpi;0.0;
1.0;5.0;3.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P64;;3.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P64;;3.0;4dpi;0.0;
1.0;5.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P64;;3.0;4dpi;0.0;
1.0;5.0;3.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P64;;4.0;4dpi;0.0;
1.0;3.0;5.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P64;;4.0;4dpi;0.0;
1.0;7.0;7.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P64;;4.0;4dpi;0.0;
1.0;5.0;3.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P64;;1.0;4dpi;0.0;
1.0;5.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P64;;1.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P65;;1.0;4dpi;0.0;
1.0;7.0;7.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P65;;2.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P65;;2.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P65;;2.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P65;;3.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P65;;3.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P65;;3.0;4dpi;0.0;
1.0;7.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P65;;4.0;4dpi;0.0;
1.0;5.0;7.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P65;;4.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P65;;4.0;4dpi;0.0;
0.0;9.0;;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P66;;1.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P66;;1.0;4dpi;0.0;
1.0;7.0;9.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P66;;1.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P67;;1.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P67;;1.0;4dpi;0.0;
1.0;3.0;5.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P67;;1.0;4dpi;0.0;
1.0;7.0;7.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P67;;2.0;4dpi;0.0;
1.0;3.0;5.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P67;;2.0;4dpi;0.0;
1.0;3.0;5.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P67;5.0;2.0;4dpi;1.0;1.0
1.0;5.0;3.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P67;;3.0;4dpi;0.0;
1.0;5.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P67;;3.0;4dpi;0.0;
0.0;9.0;;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P67;;3.0;4dpi;0.0;
1.0;7.0;9.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P67;7.0;4.0;4dpi;1.0;7.0
1.0;5.0;5.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P67;;4.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P67;;4.0;4dpi;0.0;
1.0;3.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P68;;1.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P68;;1.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P68;;1.0;4dpi;0.0;
1.0;7.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P68;;2.0;4dpi;0.0;
1.0;7.0;7.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P68;;2.0;4dpi;0.0;
1.0;7.0;7.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P68;;2.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P68;;3.0;4dpi;0.0;
1.0;1.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P68;;3.0;4dpi;0.0;
1.0;3.0;5.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P68;;3.0;4dpi;0.0;
1.0;3.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P68;;4.0;4dpi;0.0;
0.0;9.0;;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P68;;4.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P68;;4.0;4dpi;0.0;
1.0;7.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P69;;1.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P69;;1.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P69;;1.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P69;;2.0;4dpi;0.0;
1.0;3.0;5.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P69;5.0;2.0;4dpi;1.0;3.0
1.0;3.0;5.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P69;;2.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P69;;3.0;4dpi;0.0;
0.0;9.0;;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P69;7.0;3.0;4dpi;1.0;7.0
1.0;5.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P69;;3.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P69;;4.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P69;;4.0;4dpi;0.0;
1.0;7.0;7.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P69;5.0;4.0;4dpi;1.0;5.0
1.0;3.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P70;;1.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P70;;1.0;4dpi;0.0;
1.0;3.0;5.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P70;;1.0;4dpi;0.0;
1.0;3.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P70;;2.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P70;;2.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P70;;2.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P70;5.0;3.0;4dpi;1.0;1.0
1.0;3.0;5.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P70;;3.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P70;;3.0;4dpi;0.0;
1.0;5.0;3.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P70;;4.0;4dpi;0.0;
1.0;1.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P70;;4.0;4dpi;0.0;
1.0;7.0;7.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P70;7.0;4.0;4dpi;1.0;7.0
1.0;3.0;3.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P71;;1.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P71;;1.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P71;;1.0;4dpi;0.0;
1.0;7.0;9.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P71;;2.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P71;3.0;2.0;4dpi;1.0;3.0
1.0;5.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P71;;2.0;4dpi;0.0;
1.0;3.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P71;;3.0;4dpi;0.0;
1.0;5.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P71;;3.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P71;;3.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P71;;4.0;4dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P71;;4.0;4dpi;0.0;
1.0;3.0;5.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P71;;4.0;4dpi;0.0;
1.0;7.0;9.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T4_P72;;1.0;4dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T4_P72;;1.0;4dpi;0.0;
1.0;7.0;9.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T4_P72;7.0;1.0;4dpi;1.0;5.0
1.0;3.0;3.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T5_P01;;1.0;5dpi;0.0;
1.0;1.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T5_P01;;1.0;5dpi;0.0;
1.0;1.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T5_P01;;1.0;5dpi;0.0;
1.0;1.0;3.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T5_P01;;2.0;5dpi;0.0;
1.0;1.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T5_P01;;2.0;5dpi;0.0;
1.0;1.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T5_P01;;2.0;5dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T5_P01;;3.0;5dpi;0.0;
1.0;5.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T5_P01;;3.0;5dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T5_P01;;3.0;5dpi;0.0;
0.0;9.0;;Exp18DM05_saisie;a;Exp18DM05_inoc1_T5_P01;7.0;4.0;5dpi;1.0;7.0
0.0;9.0;;Exp18DM05_saisie;b;Exp18DM05_inoc1_T5_P01;7.0;4.0;5dpi;1.0;7.0
1.0;7.0;9.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T5_P01;9.0;4.0;5dpi;1.0;7.0
0.0;9.0;;Exp18DM05_saisie;a;Exp18DM05_inoc1_T5_P02;9.0;1.0;5dpi;1.0;9.0
0.0;9.0;;Exp18DM05_saisie;b;Exp18DM05_inoc1_T5_P02;9.0;1.0;5dpi;1.0;9.0
0.0;9.0;;Exp18DM05_saisie;c;Exp18DM05_inoc1_T5_P02;9.0;1.0;5dpi;1.0;9.0
0.0;9.0;;Exp18DM05_saisie;a;Exp18DM05_inoc1_T5_P02;5.0;2.0;5dpi;1.0;7.0
0.0;9.0;;Exp18DM05_saisie;b;Exp18DM05_inoc1_T5_P02;5.0;2.0;5dpi;1.0;7.0
0.0;9.0;;Exp18DM05_saisie;c;Exp18DM05_inoc1_T5_P02;5.0;2.0;5dpi;1.0;7.0
1.0;5.0;7.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T5_P02;;3.0;5dpi;0.0;
1.0;5.0;7.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T5_P02;;3.0;5dpi;0.0;
1.0;5.0;7.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T5_P02;;3.0;5dpi;0.0;
1.0;3.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T5_P03;;1.0;5dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T5_P03;;1.0;5dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T5_P03;;1.0;5dpi;0.0;
1.0;1.0;1.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T5_P03;;2.0;5dpi;0.0;
1.0;1.0;1.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T5_P03;;2.0;5dpi;0.0;
1.0;1.0;1.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T5_P03;;2.0;5dpi;0.0;
1.0;3.0;1.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T5_P03;;3.0;5dpi;0.0;
1.0;3.0;1.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T5_P03;;3.0;5dpi;0.0;
1.0;1.0;1.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T5_P03;;3.0;5dpi;0.0;
1.0;3.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T5_P03;;4.0;5dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T5_P03;;4.0;5dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T5_P03;;4.0;5dpi;0.0;
0.0;9.0;;Exp18DM05_saisie;a;Exp18DM05_inoc1_T5_P04;7.0;1.0;5dpi;1.0;7.0
0.0;9.0;;Exp18DM05_saisie;b;Exp18DM05_inoc1_T5_P04;7.0;1.0;5dpi;1.0;7.0
0.0;9.0;;Exp18DM05_saisie;c;Exp18DM05_inoc1_T5_P04;7.0;1.0;5dpi;1.0;7.0
0.0;9.0;;Exp18DM05_saisie;a;Exp18DM05_inoc1_T5_P04;7.0;2.0;5dpi;1.0;9.0
0.0;9.0;;Exp18DM05_saisie;b;Exp18DM05_inoc1_T5_P04;7.0;2.0;5dpi;1.0;9.0
0.0;9.0;;Exp18DM05_saisie;c;Exp18DM05_inoc1_T5_P04;7.0;2.0;5dpi;1.0;9.0
1.0;7.0;9.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T5_P04;7.0;3.0;5dpi;1.0;5.0
1.0;7.0;9.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T5_P04;7.0;3.0;5dpi;1.0;5.0
1.0;7.0;9.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T5_P04;7.0;3.0;5dpi;1.0;5.0
1.0;7.0;9.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T5_P05;7.0;1.0;5dpi;1.0;5.0
1.0;7.0;9.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T5_P05;7.0;1.0;5dpi;1.0;5.0
1.0;7.0;9.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T5_P05;7.0;1.0;5dpi;1.0;5.0
1.0;5.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T5_P05;;2.0;5dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T5_P05;;2.0;5dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T5_P05;;2.0;5dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T5_P05;;3.0;5dpi;0.0;
1.0;5.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T5_P05;;3.0;5dpi;0.0;
1.0;3.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T5_P05;;3.0;5dpi;0.0;
1.0;5.0;3.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T5_P05;;4.0;5dpi;0.0;
1.0;5.0;3.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T5_P05;;4.0;5dpi;0.0;
1.0;5.0;3.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T5_P05;;4.0;5dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T5_P06;;1.0;5dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T5_P06;;1.0;5dpi;0.0;
1.0;5.0;5.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T5_P06;;1.0;5dpi;0.0;
0.0;9.0;;Exp18DM05_saisie;a;Exp18DM05_inoc1_T5_P06;9.0;2.0;5dpi;1.0;7.0
0.0;9.0;;Exp18DM05_saisie;b;Exp18DM05_inoc1_T5_P06;9.0;2.0;5dpi;1.0;7.0
1.0;7.0;9.0;Exp18DM05_saisie;c;Exp18DM05_inoc1_T5_P06;9.0;2.0;5dpi;1.0;7.0
0.0;9.0;;Exp18DM05_saisie;a;Exp18DM05_inoc1_T5_P06;7.0;3.0;5dpi;1.0;9.0
0.0;9.0;;Exp18DM05_saisie;b;Exp18DM05_inoc1_T5_P06;7.0;3.0;5dpi;1.0;9.0
0.0;9.0;;Exp18DM05_saisie;c;Exp18DM05_inoc1_T5_P06;7.0;3.0;5dpi;1.0;9.0
1.0;7.0;5.0;Exp18DM05_saisie;a;Exp18DM05_inoc1_T5_P31;5.0;1.0;5dpi;1.0;5.0
1.0;5.0;5.0;Exp18DM05_saisie;b;Exp18DM05_inoc1_T5_P31;5.0;1.0;5dpi;1.0;3.0
